sample_id,regime,p1,p2,p3,p4,noise_type,noise_level,h1,h2,h3,h4,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,co11,co12,co13,co14,co15,co16
128,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.2282048585550531,0.17520243979387948,0.28110211378693867,0.3154905878641287,0.04919191919191919,0.03580808080808081,0.056717171717171715,0.0751010101010101,0.036060606060606064,0.02792929292929293,0.043838383838383836,0.05863636363636364,0.057272727272727274,0.04424242424242424,0.07242424242424242,0.09378787878787878,0.07434343434343435,0.05868686868686869,0.09429292929292929,0.12166666666666667
129,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.2314980524265712,0.17243920412675018,0.2897147068112433,0.3063480366354353,0.04722222222222222,0.03535353535353535,0.06267676767676768,0.07459595959595959,0.03671717171717172,0.026818181818181817,0.0451010101010101,0.055303030303030305,0.061969696969696966,0.04414141414141414,0.07661616161616161,0.09217171717171717,0.07424242424242425,0.057272727272727274,0.09065656565656566,0.11914141414141415
130,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.2568855377526443,0.28725520996963033,0.17384019269033407,0.2820190595873914,0.06101010101010101,0.06707070707070707,0.03893939393939394,0.07833333333333334,0.06671717171717172,0.0748989898989899,0.04616161616161616,0.08621212121212121,0.04005050505050505,0.04686868686868687,0.02707070707070707,0.05196969696969697,0.07797979797979798,0.0858080808080808,0.05333333333333334,0.09757575757575758
131,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.25759008299191094,0.2857443008719403,0.17113142136779075,0.285534194768358,0.06,0.06818181818181818,0.039595959595959594,0.07762626262626263,0.06540404040404041,0.07590909090909091,0.04388888888888889,0.08656565656565657,0.039141414141414144,0.043333333333333335,0.02727272727272727,0.05343434343434343,0.0802020202020202,0.08484848484848485,0.05191919191919192,0.10267676767676767
132,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.26762786781730163,0.2781519680067354,0.17249000210482004,0.28173016207114293,0.06484848484848485,0.06853535353535353,0.04217171717171717,0.07919191919191919,0.0691919191919192,0.06595959595959595,0.04505050505050505,0.08393939393939394,0.041313131313131315,0.04575757575757576,0.025353535353535354,0.05126262626262626,0.07893939393939393,0.08383838383838384,0.051565656565656565,0.10308080808080808
133,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.27155172413793105,0.2760723296888141,0.17136248948696384,0.281013456686291,0.06585858585858585,0.06686868686868687,0.043282828282828284,0.08232323232323233,0.06818181818181818,0.06792929292929292,0.042323232323232325,0.08404040404040404,0.04393939393939394,0.04414141414141414,0.025808080808080808,0.04919191919191919,0.08025252525252526,0.08333333333333333,0.05171717171717172,0.1008080808080808
134,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.2735060593397409,0.2816548265775178,0.1686167989970748,0.2762223150856665,0.06631313131313131,0.07343434343434344,0.04196969696969697,0.08025252525252526,0.07217171717171718,0.07005050505050504,0.044797979797979795,0.08237373737373738,0.044343434343434344,0.043282828282828284,0.026717171717171716,0.04702020202020202,0.07944444444444444,0.08287878787878789,0.04823232323232323,0.09671717171717172
135,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.2703921157475362,0.2736422730132103,0.1768714615223317,0.2790941497169218,0.06666666666666667,0.0694949494949495,0.043282828282828284,0.07833333333333334,0.06787878787878789,0.06747474747474748,0.04318181818181818,0.08207070707070707,0.042777777777777776,0.04505050505050505,0.028383838383838383,0.05272727272727273,0.0798989898989899,0.07873737373737373,0.054191919191919194,0.09984848484848485
136,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.2629524111005592,0.28205128205128205,0.16545320249023954,0.2895431043579192,0.061515151515151516,0.0658080808080808,0.03878787878787879,0.08252525252525253,0.06484848484848485,0.0698989898989899,0.045353535353535354,0.08747474747474747,0.04111111111111111,0.04141414141414142,0.022323232323232325,0.052222222222222225,0.08166666666666667,0.08994949494949495,0.050050505050505054,0.10505050505050505
137,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.2531299316149395,0.28879537085744345,0.1706470278800631,0.2874276696475539,0.060505050505050506,0.06606060606060606,0.037525252525252524,0.07626262626262627,0.06560606060606061,0.07388888888888889,0.04621212121212121,0.08878787878787879,0.03954545454545454,0.043838383838383836,0.023989898989898988,0.054747474747474746,0.0753030303030303,0.09005050505050505,0.05404040404040404,0.10363636363636364
138,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.2610889215892369,0.28347698129072946,0.16953962581458903,0.2858944713054446,0.0602020202020202,0.06757575757575758,0.04005050505050505,0.08040404040404041,0.07035353535353535,0.0703030303030303,0.042777777777777776,0.08707070707070708,0.03803030303030303,0.04565656565656566,0.025808080808080808,0.05141414141414141,0.08055555555555556,0.08575757575757575,0.05277777777777778,0.10126262626262626
139,class3_light,0.3,0.3,0.1,0.3,gaussian,0.5,0.261298102128552,0.28132536437034705,0.17510747614553843,0.28226905735556257,0.06252525252525253,0.06373737373737373,0.04242424242424243,0.08025252525252526,0.06671717171717172,0.07297979797979798,0.04494949494949495,0.08404040404040404,0.04,0.0451010101010101,0.028888888888888888,0.05308080808080808,0.08,0.08646464646464647,0.051111111111111114,0.09772727272727273
140,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.26135885570046274,0.31520824568784184,0.2854438367690366,0.1379890618426588,0.05964646464646465,0.07575757575757576,0.06707070707070707,0.04611111111111111,0.07585858585858586,0.08904040404040404,0.0796969696969697,0.0547979797979798,0.06909090909090909,0.0811111111111111,0.07459595959595959,0.04661616161616162,0.043787878787878785,0.05353535353535353,0.05070707070707071,0.03257575757575758
141,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.2637605042016807,0.3149159663865546,0.27552521008403363,0.1457983193277311,0.061464646464646465,0.07469696969696969,0.06621212121212121,0.048434343434343434,0.07590909090909091,0.08949494949494949,0.07904040404040404,0.05540404040404041,0.06787878787878789,0.08035353535353536,0.06727272727272728,0.04686868686868687,0.045909090909090906,0.055707070707070705,0.049545454545454545,0.03580808080808081
142,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.2661409043112513,0.3124079915878023,0.2801261829652997,0.14132492113564668,0.06303030303030303,0.07681818181818181,0.06651515151515151,0.046464646464646465,0.07560606060606061,0.08742424242424242,0.08227272727272728,0.05277777777777778,0.06621212121212121,0.07984848484848485,0.06974747474747475,0.0503030303030303,0.04823232323232323,0.052676767676767676,0.04808080808080808,0.03398989898989899
143,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.26474941848170863,0.31285684076971876,0.28547261577500527,0.13692112497356734,0.06166666666666667,0.07333333333333333,0.06878787878787879,0.04676767676767677,0.07505050505050505,0.08626262626262626,0.07929292929292929,0.055,0.06964646464646465,0.07944444444444444,0.07166666666666667,0.04893939393939394,0.04424242424242424,0.05661616161616161,0.050606060606060606,0.03267676767676768
144,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.25526315789473686,0.322,0.2828421052631579,0.13989473684210527,0.05828282828282828,0.07328282828282828,0.06595959595959595,0.0446969696969697,0.07393939393939394,0.09560606060606061,0.08383838383838384,0.053282828282828286,0.06560606060606061,0.0798989898989899,0.07141414141414142,0.051616161616161615,0.044292929292929294,0.057373737373737375,0.047525252525252526,0.033383838383838384
145,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.2611297774044519,0.3137337253254935,0.28443931121377575,0.14069718605627887,0.062424242424242424,0.07393939393939394,0.06681818181818182,0.04555555555555556,0.07186868686868687,0.09035353535353535,0.08126262626262626,0.05494949494949495,0.0698989898989899,0.07994949494949495,0.07217171717171718,0.04898989898989899,0.044444444444444446,0.054343434343434346,0.050505050505050504,0.032525252525252527
146,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.2566418145542371,0.32059225034127903,0.2833140816969442,0.13945185340753963,0.06176767676767677,0.07303030303030303,0.06696969696969697,0.04202020202020202,0.07515151515151515,0.09247474747474747,0.08040404040404041,0.05691919191919192,0.06550505050505051,0.08287878787878789,0.07378787878787879,0.04818181818181818,0.04207070707070707,0.056767676767676765,0.048585858585858586,0.033484848484848485
147,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.26595519864750633,0.31265849535080303,0.2857142857142857,0.1356720202874049,0.06212121212121212,0.07449494949494949,0.06818181818181818,0.04601010101010101,0.0751010101010101,0.08737373737373737,0.08065656565656566,0.053181818181818184,0.06782828282828283,0.0802020202020202,0.07262626262626262,0.050050505050505054,0.04626262626262626,0.05414141414141414,0.04919191919191919,0.03257575757575758
148,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.2655872148039113,0.32047103354011147,0.27315739669855954,0.14078435495741773,0.0644949494949495,0.07651515151515151,0.06555555555555556,0.046414141414141415,0.07651515151515151,0.09388888888888888,0.07661616161616161,0.057727272727272724,0.06732323232323233,0.07868686868686868,0.07,0.04409090909090909,0.044292929292929294,0.055353535353535356,0.04782828282828283,0.0346969696969697
149,class4_light,0.3,0.3,0.3,0.1,gaussian,0.5,0.2640738022853549,0.31953034909319633,0.2792745570814551,0.13712129153999372,0.06272727272727273,0.07686868686868686,0.06777777777777778,0.0445959595959596,0.0754040404040404,0.09343434343434344,0.08277777777777778,0.05353535353535353,0.06747474747474748,0.08095959595959595,0.07015151515151515,0.04727272727272727,0.04611111111111111,0.053585858585858584,0.045909090909090906,0.031414141414141415
