sample_id,regime,p1,p2,p3,p4,noise_type,noise_level,h1,h2,h3,h4,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,co11,co12,co13,co14,co15,co16
128,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.16583439786319823,0.21182208802694227,0.22784810126582278,0.3944954128440367,0.0198989898989899,0.026818181818181817,0.02722222222222222,0.06893939393939394,0.026515151515151516,0.03297979797979798,0.034545454545454546,0.08818181818181818,0.028636363636363637,0.03328282828282828,0.04085858585858586,0.09282828282828283,0.06762626262626263,0.08863636363636364,0.09393939393939393,0.2290909090909091
129,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.16810044175773076,0.22006510113926994,0.23552662171588004,0.37630783538711926,0.020656565656565658,0.026767676767676767,0.029292929292929294,0.06787878787878789,0.02691919191919192,0.03681818181818182,0.037575757575757575,0.08782828282828282,0.02893939393939394,0.038535353535353534,0.040606060606060604,0.09474747474747475,0.06813131313131313,0.08707070707070708,0.0948989898989899,0.21333333333333335
130,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.19282457403407727,0.2377009839212863,0.23050155987520998,0.33897288216942645,0.02666666666666667,0.03116161616161616,0.030454545454545453,0.07257575757575757,0.03,0.039292929292929296,0.03702020202020202,0.09171717171717171,0.03171717171717172,0.037676767676767677,0.03474747474747475,0.08742424242424242,0.07232323232323232,0.0902020202020202,0.09,0.197020202020202
131,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.1965904969169387,0.2373352678031677,0.21569338653125378,0.35038084874863984,0.026818181818181817,0.03227272727272727,0.028383838383838383,0.07469696969696969,0.030454545454545453,0.03797979797979798,0.034494949494949495,0.09303030303030303,0.028838383838383837,0.03681818181818182,0.031414141414141415,0.08146464646464646,0.07575757575757576,0.08969696969696969,0.08393939393939394,0.21393939393939393
132,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.19697333653615182,0.23672832092241172,0.22615901993754503,0.3401393226038914,0.026313131313131313,0.03196969696969697,0.029292929292929294,0.07626262626262627,0.03222222222222222,0.03843434343434343,0.036464646464646464,0.09025252525252525,0.032424242424242425,0.037121212121212124,0.03782828282828283,0.081010101010101,0.07318181818181818,0.08984848484848484,0.08474747474747475,0.20262626262626263
133,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.19537890578235365,0.241829282892374,0.21968155153836944,0.3431102597869029,0.02904040404040404,0.03494949494949495,0.02984848484848485,0.0701010101010101,0.03378787878787879,0.03949494949494949,0.03737373737373737,0.09080808080808081,0.028181818181818183,0.03636363636363636,0.03383838383838384,0.08505050505050506,0.07217171717171718,0.09156565656565657,0.08277777777777778,0.20464646464646466
134,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.1963963963963964,0.23243243243243245,0.2228228228228228,0.3483483483483483,0.026414141414141414,0.03126262626262626,0.031414141414141415,0.07444444444444444,0.03277777777777778,0.03772727272727273,0.03702020202020202,0.08641414141414142,0.02914141414141414,0.036616161616161616,0.0346969696969697,0.08510101010101011,0.0753030303030303,0.08777777777777777,0.08212121212121212,0.21176767676767677
135,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.1921182266009852,0.24270094917697946,0.21698906644238855,0.3481917577796468,0.025707070707070706,0.03257575757575758,0.029343434343434345,0.07212121212121213,0.03202020202020202,0.03974747474747475,0.036565656565656565,0.09358585858585859,0.028131313131313132,0.03747474747474747,0.032373737373737374,0.08257575757575758,0.07388888888888889,0.09207070707070707,0.08242424242424243,0.20939393939393938
136,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.18967371817855863,0.23401458109238676,0.22409465758336322,0.3522170431456914,0.02585858585858586,0.03171717171717172,0.02792929292929293,0.07328282828282828,0.030707070707070707,0.038636363636363635,0.03641414141414141,0.0903030303030303,0.0301010101010101,0.03595959595959596,0.037171717171717175,0.0843939393939394,0.07217171717171718,0.08964646464646464,0.08590909090909091,0.2097979797979798
137,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.19985595966870723,0.23310526947545313,0.22518305125435123,0.3418557196014884,0.02803030303030303,0.03095959595959596,0.032373737373737374,0.07515151515151515,0.03217171717171717,0.03838383838383838,0.03616161616161616,0.08767676767676767,0.029949494949494948,0.036060606060606064,0.03570707070707071,0.08636363636363636,0.07621212121212122,0.0890909090909091,0.08373737373737374,0.20196969696969697
138,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.19861127738537052,0.23967436849036275,0.22482940260984077,0.33688495151442593,0.028333333333333332,0.03212121212121212,0.031212121212121212,0.07414141414141415,0.030505050505050504,0.04353535353535354,0.03782828282828283,0.08823232323232323,0.03166666666666667,0.037121212121212124,0.0348989898989899,0.0842929292929293,0.0754040404040404,0.08777777777777777,0.08358585858585858,0.19934343434343435
139,class3_light,0.3,0.3,0.1,0.3,gaussian,1.5,0.1936026936026936,0.24182299182299183,0.21777296777296778,0.3468013468013468,0.024343434343434344,0.03363636363636364,0.028838383838383837,0.0741919191919192,0.03111111111111111,0.04005050505050505,0.03727272727272727,0.09262626262626263,0.029494949494949494,0.03505050505050505,0.03257575757575758,0.08373737373737374,0.07585858585858586,0.09212121212121212,0.08247474747474748,0.20661616161616161
140,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21715460924268087,0.2645777885313332,0.2391725139124123,0.27909508831357366,0.03171717171717172,0.03944444444444444,0.0353030303030303,0.07257575757575757,0.039696969696969696,0.04722222222222222,0.0445959595959596,0.08671717171717172,0.03282828282828283,0.044393939393939395,0.03848484848484848,0.08232323232323233,0.07474747474747474,0.08777777777777777,0.0796969696969697,0.16247474747474747
141,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21365344973929914,0.25815448041712136,0.24057232933187825,0.28761974051170125,0.031868686868686866,0.03373737373737374,0.03611111111111111,0.07469696969696969,0.03626262626262626,0.0453030303030303,0.04040404040404041,0.0905050505050505,0.0353030303030303,0.045454545454545456,0.040202020202020204,0.07787878787878788,0.07297979797979798,0.08893939393939394,0.08136363636363636,0.168989898989899
142,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.2151452534338155,0.2624285887929987,0.2313115351890118,0.2911146225841741,0.03116161616161616,0.038686868686868686,0.03368686868686869,0.07378787878787879,0.03833333333333333,0.04702020202020202,0.04005050505050505,0.09075757575757576,0.03232323232323232,0.04141414141414142,0.03570707070707071,0.08080808080808081,0.07505050505050505,0.08878787878787879,0.081010101010101,0.1714141414141414
143,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.22074145868669737,0.26435667555124787,0.23043372910104193,0.28446813666101284,0.03419191919191919,0.03944444444444444,0.035,0.07343434343434344,0.03893939393939394,0.04686868686868687,0.04323232323232323,0.08924242424242425,0.03429292929292929,0.04287878787878788,0.03575757575757576,0.07727272727272727,0.0747979797979798,0.0890909090909091,0.07651515151515151,0.16904040404040405
144,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21206225680933852,0.26374027237354086,0.23771887159533073,0.28647859922178986,0.029949494949494948,0.03848484848484848,0.03393939393939394,0.07217171717171718,0.03631313131313131,0.047424242424242424,0.04292929292929293,0.0902020202020202,0.03439393939393939,0.042727272727272725,0.03939393939393939,0.07883838383838383,0.07363636363636364,0.08792929292929293,0.07939393939393939,0.17227272727272727
145,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21024713682941532,0.270042194092827,0.23604581072935504,0.28366485834840266,0.03101010101010101,0.03777777777777778,0.0346969696969697,0.07075757575757576,0.03611111111111111,0.05202020202020202,0.04419191919191919,0.09161616161616161,0.03373737373737374,0.043333333333333335,0.038131313131313134,0.0803030303030303,0.07353535353535354,0.09101010101010101,0.07873737373737373,0.16303030303030303
146,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21475132786093676,0.2655721873491067,0.23225494929985513,0.2874215354901014,0.03191919191919192,0.04,0.03308080808080808,0.07313131313131313,0.040707070707070706,0.04838383838383838,0.0398989898989899,0.09111111111111111,0.03378787878787879,0.04247474747474748,0.03696969696969697,0.07883838383838383,0.07166666666666667,0.088989898989899,0.08247474747474748,0.16656565656565656
147,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21862052156958323,0.2578601023641238,0.23434072629783084,0.2891786497684621,0.031818181818181815,0.038636363636363635,0.03424242424242424,0.07434343434343435,0.03727272727272727,0.043686868686868684,0.039696969696969696,0.09090909090909091,0.034494949494949495,0.0401010101010101,0.03732323232323232,0.08025252525252526,0.07585858585858586,0.088989898989899,0.081010101010101,0.17136363636363636
148,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21030456241723847,0.26664259058625256,0.23823281569760443,0.28482003129890454,0.03161616161616162,0.040707070707070706,0.03429292929292929,0.06858585858585858,0.03873737373737374,0.04696969696969697,0.04409090909090909,0.09136363636363637,0.0345959595959596,0.0452020202020202,0.03954545454545454,0.07838383838383839,0.06934343434343435,0.08934343434343435,0.07944444444444444,0.16777777777777778
149,class4_light,0.3,0.3,0.3,0.1,gaussian,1.5,0.21579264617239302,0.25521398432790837,0.24050632911392406,0.28848704038577455,0.031818181818181815,0.03843434343434343,0.03621212121212121,0.07247474747474747,0.03686868686868687,0.044747474747474744,0.04212121212121212,0.08803030303030303,0.03616161616161616,0.041313131313131315,0.04015151515151515,0.08191919191919192,0.07388888888888889,0.08762626262626262,0.08131313131313131,0.1669191919191919
